STATE/UT,YEAR,CRIME HEAD,Grand Total
Orissa,2007,Kidnapping And Abduction,21
Orissa,2007,Dacoity,187
Orissa,2007,Prep. And Assembly For Dacoity,2
Orissa,2007,Robbery,60
Orissa,2007,Burglary,59
Orissa,2007,Thefts,150
Orissa,2007,Extortion,3
Orissa,2007,Riots,2
Orissa,2007,Arson,4
Orissa,2007,Criminal Breach Of Trust,4
Orissa,2007,Cheating,4
Orissa,2007,Counter Feiting,0
Orissa,2007,Dowry Deaths,51
Orissa,2007,Molestation,19
Orissa,2007,Eve-Teasing,0
Orissa,2007,Cruelty By Husband Or Relative Of Husband,48
Orissa,2007,Other Ipc Crimes,84
Orissa,2008,Murder,2700
Orissa,2008,Attempt To Commit Murder,380
Orissa,2008,C.H. Not Amounting To Murder,165
Orissa,2008,Rape,230
Orissa,2008,Kidnapping And Abduction,20
Orissa,2008,Dacoity,180
Orissa,2008,Prep. And Assembly For Dacoity,2
Orissa,2008,Robbery,58
Orissa,2008,Burglary,58
Orissa,2008,Thefts,158
Orissa,2008,Extortion,3
Orissa,2008,Riots,2
Orissa,2008,Arson,3
Orissa,2008,Criminal Breach Of Trust,4
Orissa,2008,Cheating,3
Orissa,2008,Counter Feiting,0
Orissa,2008,Dowry Deaths,50
Orissa,2008,Molestation,18
Orissa,2008,Eve-Teasing,0
Orissa,2008,Cruelty By Husband Or Relative Of Husband,51
Orissa,2008,Other Ipc Crimes,84
Orissa,2009,Murder,2610
Orissa,2009,Attempt To Commit Murder,376
Orissa,2009,C.H. Not Amounting To Murder,159
Orissa,2009,Rape,209
Orissa,2009,Kidnapping And Abduction,18
Orissa,2009,Dacoity,155
Orissa,2009,Prep. And Assembly For Dacoity,2
Orissa,2009,Robbery,51
Orissa,2009,Burglary,57
Orissa,2009,Thefts,124
Orissa,2009,Extortion,3
Orissa,2009,Riots,2
Orissa,2009,Arson,3
Orissa,2009,Criminal Breach Of Trust,3
Orissa,2009,Cheating,3
Orissa,2009,Counter Feiting,0
Orissa,2009,Dowry Deaths,40
Orissa,2009,Molestation,12
Orissa,2009,Eve-Teasing,0
Orissa,2009,Cruelty By Husband Or Relative Of Husband,36
Orissa,2009,Other Ipc Crimes,63
Orissa,2010,Murder,2558
Orissa,2010,Attempt To Commit Murder,367
Orissa,2010,C.H. Not Amounting To Murder,157
Orissa,2010,Rape,197
Orissa,2010,Kidnapping And Abduction,22
Orissa,2010,Dacoity,152
Orissa,2010,Prep. And Assembly For Dacoity,4
Orissa,2010,Robbery,50
Orissa,2010,Burglary,58
Orissa,2010,Thefts,124
Orissa,2010,Extortion,4
Orissa,2010,Riots,1
Orissa,2010,Arson,3
Orissa,2010,Criminal Breach Of Trust,4
Orissa,2010,Cheating,4
Orissa,2010,Counter Feiting,0
Orissa,2010,Dowry Deaths,43
Orissa,2010,Molestation,8
Orissa,2010,Eve-Teasing,0
Orissa,2010,Cruelty By Husband Or Relative Of Husband,38
Orissa,2010,Other Ipc Crimes,60
Orissa,2011,Murder,1785
Orissa,2011,Attempt To Commit Murder,398
Orissa,2011,C.H. Not Amounting To Murder,271
Orissa,2011,Rape,308
Orissa,2011,Kidnapping And Abduction,28
Orissa,2011,Dacoity,237
Orissa,2011,Prep. And Assembly For Dacoity,0
Orissa,2011,Robbery,56
Orissa,2011,Burglary,78
Orissa,2011,Thefts,132
Orissa,2011,Extortion,0
Orissa,2011,Riots,0
Orissa,2011,Arson,11
Orissa,2011,Criminal Breach Of Trust,20
Orissa,2011,Cheating,12
Orissa,2011,Counter Feiting,0
Orissa,2011,Dowry Deaths,57
Orissa,2011,Molestation,11
Orissa,2011,Eve-Teasing,0
Orissa,2011,Cruelty By Husband Or Relative Of Husband,54
Orissa,2011,Other Ipc Crimes,63
Orissa,2012,Murder,1999
Orissa,2012,Attempt To Commit Murder,378
Orissa,2012,C.H. Not Amounting To Murder,167
Orissa,2012,Rape,208
Orissa,2012,Kidnapping And Abduction,28
Orissa,2012,Dacoity,171
Orissa,2012,Prep. And Assembly For Dacoity,0
Orissa,2012,Robbery,51
Orissa,2012,Burglary,75
Orissa,2012,Thefts,140
Orissa,2012,Extortion,0
Orissa,2012,Riots,0
Orissa,2012,Arson,12
Orissa,2012,Criminal Breach Of Trust,22
Orissa,2012,Cheating,14
Orissa,2012,Counter Feiting,0
Orissa,2012,Dowry Deaths,40
Orissa,2012,Molestation,12
Orissa,2012,Eve-Teasing,0
Orissa,2012,Cruelty By Husband Or Relative Of Husband,54
Orissa,2012,Other Ipc Crimes,65
Punjab,2001,Murder,889
Punjab,2001,Attempt To Commit Murder,181
Punjab,2001,C.H. Not Amounting To Murder,134
Punjab,2001,Rape,82
Punjab,2001,Kidnapping And Abduction,136
Punjab,2001,Dacoity,112
Punjab,2001,Prep. And Assembly For Dacoity,42
Punjab,2001,Robbery,71
Punjab,2001,Burglary,49
Punjab,2001,Thefts,250
Punjab,2001,Extortion,36
Punjab,2001,Riots,23
Punjab,2001,Arson,36
Punjab,2001,Criminal Breach Of Trust,24
Punjab,2001,Cheating,121
Punjab,2001,Counter Feiting,25
Punjab,2001,Dowry Deaths,36
Punjab,2001,Molestation,110
Punjab,2001,Eve-Teasing,9
Punjab,2001,Cruelty By Husband Or Relative Of Husband,28
Punjab,2001,Other Ipc Crimes,115
Punjab,2002,Murder,788
Punjab,2002,Attempt To Commit Murder,258
Punjab,2002,C.H. Not Amounting To Murder,203
Punjab,2002,Rape,115
Punjab,2002,Kidnapping And Abduction,59
Punjab,2002,Dacoity,48
Punjab,2002,Prep. And Assembly For Dacoity,30
Punjab,2002,Robbery,33
Punjab,2002,Burglary,32
Punjab,2002,Thefts,711
Punjab,2002,Extortion,0
Punjab,2002,Riots,25
Punjab,2002,Arson,60
Punjab,2002,Criminal Breach Of Trust,44
Punjab,2002,Cheating,57
Punjab,2002,Counter Feiting,18
Punjab,2002,Dowry Deaths,38
Punjab,2002,Molestation,36
Punjab,2002,Eve-Teasing,13
Punjab,2002,Cruelty By Husband Or Relative Of Husband,59
Punjab,2002,Other Ipc Crimes,96
Punjab,2003,Murder,1062
Punjab,2003,Attempt To Commit Murder,371
Punjab,2003,C.H. Not Amounting To Murder,211
Punjab,2003,Rape,195
Punjab,2003,Kidnapping And Abduction,41
Punjab,2003,Dacoity,55
Punjab,2003,Prep. And Assembly For Dacoity,36
Punjab,2003,Robbery,23
Punjab,2003,Burglary,14
Punjab,2003,Thefts,339
Punjab,2003,Extortion,0
Punjab,2003,Riots,22
Punjab,2003,Arson,53
Punjab,2003,Criminal Breach Of Trust,45
Punjab,2003,Cheating,122
Punjab,2003,Counter Feiting,7
Punjab,2003,Dowry Deaths,30
Punjab,2003,Molestation,31
Punjab,2003,Eve-Teasing,10
Punjab,2003,Cruelty By Husband Or Relative Of Husband,42
Punjab,2003,Other Ipc Crimes,217
Punjab,2004,Murder,1113
Punjab,2004,Attempt To Commit Murder,400
Punjab,2004,C.H. Not Amounting To Murder,228
Punjab,2004,Rape,219
Punjab,2004,Kidnapping And Abduction,40
Punjab,2004,Dacoity,66
Punjab,2004,Prep. And Assembly For Dacoity,43
Punjab,2004,Robbery,33
Punjab,2004,Burglary,16
Punjab,2004,Thefts,371
Punjab,2004,Extortion,0
Punjab,2004,Riots,26
Punjab,2004,Arson,69
Punjab,2004,Criminal Breach Of Trust,65
Punjab,2004,Cheating,143
Punjab,2004,Counter Feiting,10
Punjab,2004,Dowry Deaths,53
Punjab,2004,Molestation,57
Punjab,2004,Eve-Teasing,17
Punjab,2004,Cruelty By Husband Or Relative Of Husband,68
Punjab,2004,Other Ipc Crimes,266
Punjab,2005,Murder,1139
Punjab,2005,Attempt To Commit Murder,403
Punjab,2005,C.H. Not Amounting To Murder,217
Punjab,2005,Rape,199
Punjab,2005,Kidnapping And Abduction,39
Punjab,2005,Dacoity,71
Punjab,2005,Prep. And Assembly For Dacoity,42
Punjab,2005,Robbery,84
Punjab,2005,Burglary,19
Punjab,2005,Thefts,385
Punjab,2005,Extortion,0
Punjab,2005,Riots,28
Punjab,2005,Arson,116
Punjab,2005,Criminal Breach Of Trust,80
Punjab,2005,Cheating,142
Punjab,2005,Counter Feiting,8
Punjab,2005,Dowry Deaths,71
Punjab,2005,Molestation,67
Punjab,2005,Eve-Teasing,31
Punjab,2005,Cruelty By Husband Or Relative Of Husband,84
Punjab,2005,Other Ipc Crimes,196
Punjab,2006,Murder,657
Punjab,2006,Attempt To Commit Murder,506
Punjab,2006,C.H. Not Amounting To Murder,311
Punjab,2006,Rape,384
Punjab,2006,Kidnapping And Abduction,86
Punjab,2006,Dacoity,103
Punjab,2006,Prep. And Assembly For Dacoity,55
Punjab,2006,Robbery,131
Punjab,2006,Burglary,53
Punjab,2006,Thefts,281
Punjab,2006,Extortion,0
Punjab,2006,Riots,27
Punjab,2006,Arson,18
Punjab,2006,Criminal Breach Of Trust,41
Punjab,2006,Cheating,53
Punjab,2006,Counter Feiting,11
Punjab,2006,Dowry Deaths,73
Punjab,2006,Molestation,15
Punjab,2006,Eve-Teasing,18
Punjab,2006,Cruelty By Husband Or Relative Of Husband,88
Punjab,2006,Other Ipc Crimes,385
Punjab,2007,Murder,721
Punjab,2007,Attempt To Commit Murder,674
Punjab,2007,C.H. Not Amounting To Murder,377
Punjab,2007,Rape,266
Punjab,2007,Kidnapping And Abduction,43
Punjab,2007,Dacoity,96
Punjab,2007,Prep. And Assembly For Dacoity,24
Punjab,2007,Robbery,64
Punjab,2007,Burglary,39
Punjab,2007,Thefts,168
Punjab,2007,Extortion,0
Punjab,2007,Riots,15
Punjab,2007,Arson,16
Punjab,2007,Criminal Breach Of Trust,34
Punjab,2007,Cheating,46
Punjab,2007,Counter Feiting,10
Punjab,2007,Dowry Deaths,53
Punjab,2007,Molestation,10
Punjab,2007,Eve-Teasing,16
Punjab,2007,Cruelty By Husband Or Relative Of Husband,36
Punjab,2007,Other Ipc Crimes,375
Punjab,2008,Murder,747
Punjab,2008,Attempt To Commit Murder,731
Punjab,2008,C.H. Not Amounting To Murder,407
Punjab,2008,Rape,294
Punjab,2008,Kidnapping And Abduction,39
Punjab,2008,Dacoity,92
Punjab,2008,Prep. And Assembly For Dacoity,24
Punjab,2008,Robbery,56
Punjab,2008,Burglary,62
Punjab,2008,Thefts,203
Punjab,2008,Extortion,0
Punjab,2008,Riots,13
Punjab,2008,Arson,16
Punjab,2008,Criminal Breach Of Trust,40
Punjab,2008,Cheating,82
Punjab,2008,Counter Feiting,14
Punjab,2008,Dowry Deaths,57
Punjab,2008,Molestation,11
Punjab,2008,Eve-Teasing,17
Punjab,2008,Cruelty By Husband Or Relative Of Husband,40
Punjab,2008,Other Ipc Crimes,452
Punjab,2009,Murder,853
Punjab,2009,Attempt To Commit Murder,634
Punjab,2009,C.H. Not Amounting To Murder,191
Punjab,2009,Rape,316
Punjab,2009,Kidnapping And Abduction,170
Punjab,2009,Dacoity,114
Punjab,2009,Prep. And Assembly For Dacoity,33
Punjab,2009,Robbery,55
Punjab,2009,Burglary,143
Punjab,2009,Thefts,235
Punjab,2009,Extortion,0
Punjab,2009,Riots,36
Punjab,2009,Arson,56
Punjab,2009,Criminal Breach Of Trust,181
Punjab,2009,Cheating,282
Punjab,2009,Counter Feiting,54
Punjab,2009,Dowry Deaths,143
Punjab,2009,Molestation,26
Punjab,2009,Eve-Teasing,30
Punjab,2009,Cruelty By Husband Or Relative Of Husband,75
Punjab,2009,Other Ipc Crimes,322
Punjab,2010,Murder,892
Punjab,2010,Attempt To Commit Murder,676
Punjab,2010,C.H. Not Amounting To Murder,252
Punjab,2010,Rape,349
Punjab,2010,Kidnapping And Abduction,242
Punjab,2010,Dacoity,151
Punjab,2010,Prep. And Assembly For Dacoity,47
Punjab,2010,Robbery,90
Punjab,2010,Burglary,183
Punjab,2010,Thefts,363
Punjab,2010,Extortion,0
Punjab,2010,Riots,67
Punjab,2010,Arson,86
Punjab,2010,Criminal Breach Of Trust,224
Punjab,2010,Cheating,377
Punjab,2010,Counter Feiting,95
Punjab,2010,Dowry Deaths,218
Punjab,2010,Molestation,65
Punjab,2010,Eve-Teasing,61
Punjab,2010,Cruelty By Husband Or Relative Of Husband,124
Punjab,2010,Other Ipc Crimes,505
Punjab,2011,Murder,887
Punjab,2011,Attempt To Commit Murder,656
Punjab,2011,C.H. Not Amounting To Murder,360
Punjab,2011,Rape,269
Punjab,2011,Kidnapping And Abduction,280
Punjab,2011,Dacoity,250
Punjab,2011,Prep. And Assembly For Dacoity,149
Punjab,2011,Robbery,202
Punjab,2011,Burglary,190
Punjab,2011,Thefts,170
Punjab,2011,Extortion,209
Punjab,2011,Riots,272
Punjab,2011,Arson,97
Punjab,2011,Criminal Breach Of Trust,210
Punjab,2011,Cheating,416
Punjab,2011,Counter Feiting,272
Punjab,2011,Dowry Deaths,242
Punjab,2011,Molestation,103
Punjab,2011,Eve-Teasing,67
Punjab,2011,Cruelty By Husband Or Relative Of Husband,126
Punjab,2011,Other Ipc Crimes,155
Punjab,2012,Murder,1468
Punjab,2012,Attempt To Commit Murder,351
Punjab,2012,C.H. Not Amounting To Murder,236
Punjab,2012,Rape,263
Punjab,2012,Kidnapping And Abduction,215
Punjab,2012,Dacoity,156
Punjab,2012,Prep. And Assembly For Dacoity,133
Punjab,2012,Robbery,222
Punjab,2012,Burglary,153
Punjab,2012,Thefts,331
Punjab,2012,Extortion,118
Punjab,2012,Riots,86
Punjab,2012,Arson,37
Punjab,2012,Criminal Breach Of Trust,106
Punjab,2012,Cheating,154
Punjab,2012,Counter Feiting,100
Punjab,2012,Dowry Deaths,470
Punjab,2012,Molestation,10
Punjab,2012,Eve-Teasing,15
Punjab,2012,Cruelty By Husband Or Relative Of Husband,90
Punjab,2012,Other Ipc Crimes,191
Rajasthan,2001,Murder,2254
Rajasthan,2001,Attempt To Commit Murder,264
Rajasthan,2001,C.H. Not Amounting To Murder,112
Rajasthan,2001,Rape,283
Rajasthan,2001,Kidnapping And Abduction,43
Rajasthan,2001,Dacoity,44
Rajasthan,2001,Prep. And Assembly For Dacoity,4
Rajasthan,2001,Robbery,26
Rajasthan,2001,Burglary,35
Rajasthan,2001,Thefts,81
Rajasthan,2001,Extortion,0
Rajasthan,2001,Riots,13
Rajasthan,2001,Arson,8
Rajasthan,2001,Criminal Breach Of Trust,0
Rajasthan,2001,Cheating,17
Rajasthan,2001,Counter Feiting,9
Rajasthan,2001,Dowry Deaths,194
Rajasthan,2001,Molestation,0
Rajasthan,2001,Eve-Teasing,0
Rajasthan,2001,Cruelty By Husband Or Relative Of Husband,69
Rajasthan,2001,Other Ipc Crimes,118
Rajasthan,2002,Murder,2996
Rajasthan,2002,Attempt To Commit Murder,279
Rajasthan,2002,C.H. Not Amounting To Murder,69
Rajasthan,2002,Rape,320
Rajasthan,2002,Kidnapping And Abduction,38
Rajasthan,2002,Dacoity,127
Rajasthan,2002,Prep. And Assembly For Dacoity,0
Rajasthan,2002,Robbery,38
Rajasthan,2002,Burglary,15
Rajasthan,2002,Thefts,145
Rajasthan,2002,Extortion,4
Rajasthan,2002,Riots,26
Rajasthan,2002,Arson,0
Rajasthan,2002,Criminal Breach Of Trust,9
Rajasthan,2002,Cheating,17
Rajasthan,2002,Counter Feiting,30
Rajasthan,2002,Dowry Deaths,221
Rajasthan,2002,Molestation,5
Rajasthan,2002,Eve-Teasing,0
Rajasthan,2002,Cruelty By Husband Or Relative Of Husband,11
Rajasthan,2002,Other Ipc Crimes,57
Rajasthan,2003,Murder,3833
Rajasthan,2003,Attempt To Commit Murder,356
Rajasthan,2003,C.H. Not Amounting To Murder,121
Rajasthan,2003,Rape,360
Rajasthan,2003,Kidnapping And Abduction,26
Rajasthan,2003,Dacoity,124
Rajasthan,2003,Prep. And Assembly For Dacoity,10
Rajasthan,2003,Robbery,26
Rajasthan,2003,Burglary,26
Rajasthan,2003,Thefts,148
Rajasthan,2003,Extortion,11
Rajasthan,2003,Riots,53
Rajasthan,2003,Arson,0
Rajasthan,2003,Criminal Breach Of Trust,9
Rajasthan,2003,Cheating,35
Rajasthan,2003,Counter Feiting,30
Rajasthan,2003,Dowry Deaths,208
Rajasthan,2003,Molestation,0
Rajasthan,2003,Eve-Teasing,0
Rajasthan,2003,Cruelty By Husband Or Relative Of Husband,12
Rajasthan,2003,Other Ipc Crimes,94
Rajasthan,2004,Murder,3581
Rajasthan,2004,Attempt To Commit Murder,278
Rajasthan,2004,C.H. Not Amounting To Murder,58
Rajasthan,2004,Rape,296
Rajasthan,2004,Kidnapping And Abduction,54
Rajasthan,2004,Dacoity,228
Rajasthan,2004,Prep. And Assembly For Dacoity,165
Rajasthan,2004,Robbery,64
Rajasthan,2004,Burglary,29
Rajasthan,2004,Thefts,160
Rajasthan,2004,Extortion,9
Rajasthan,2004,Riots,13
Rajasthan,2004,Arson,0
Rajasthan,2004,Criminal Breach Of Trust,5
Rajasthan,2004,Cheating,13
Rajasthan,2004,Counter Feiting,31
Rajasthan,2004,Dowry Deaths,184
Rajasthan,2004,Molestation,5
Rajasthan,2004,Eve-Teasing,0
Rajasthan,2004,Cruelty By Husband Or Relative Of Husband,23
Rajasthan,2004,Other Ipc Crimes,71
Rajasthan,2005,Murder,3371
Rajasthan,2005,Attempt To Commit Murder,229
Rajasthan,2005,C.H. Not Amounting To Murder,92
Rajasthan,2005,Rape,407
Rajasthan,2005,Kidnapping And Abduction,25
Rajasthan,2005,Dacoity,118
Rajasthan,2005,Prep. And Assembly For Dacoity,0
Rajasthan,2005,Robbery,44
Rajasthan,2005,Burglary,26
Rajasthan,2005,Thefts,159
Rajasthan,2005,Extortion,4
Rajasthan,2005,Riots,4
Rajasthan,2005,Arson,1
Rajasthan,2005,Criminal Breach Of Trust,6
Rajasthan,2005,Cheating,22
Rajasthan,2005,Counter Feiting,18
Rajasthan,2005,Dowry Deaths,216
Rajasthan,2005,Molestation,3
Rajasthan,2005,Eve-Teasing,4
Rajasthan,2005,Cruelty By Husband Or Relative Of Husband,13
Rajasthan,2005,Other Ipc Crimes,71
Rajasthan,2006,Murder,3371
Rajasthan,2006,Attempt To Commit Murder,226
Rajasthan,2006,C.H. Not Amounting To Murder,70
Rajasthan,2006,Rape,345
Rajasthan,2006,Kidnapping And Abduction,50
Rajasthan,2006,Dacoity,154
Rajasthan,2006,Prep. And Assembly For Dacoity,0
Rajasthan,2006,Robbery,54
Rajasthan,2006,Burglary,8
Rajasthan,2006,Thefts,249
Rajasthan,2006,Extortion,1
Rajasthan,2006,Riots,11
Rajasthan,2006,Arson,0
Rajasthan,2006,Criminal Breach Of Trust,2
Rajasthan,2006,Cheating,27
Rajasthan,2006,Counter Feiting,23
Rajasthan,2006,Dowry Deaths,320
Rajasthan,2006,Molestation,0
Rajasthan,2006,Eve-Teasing,1
Rajasthan,2006,Cruelty By Husband Or Relative Of Husband,5
Rajasthan,2006,Other Ipc Crimes,131
Rajasthan,2007,Murder,3618
Rajasthan,2007,Attempt To Commit Murder,172
Rajasthan,2007,C.H. Not Amounting To Murder,120
Rajasthan,2007,Rape,327
Rajasthan,2007,Kidnapping And Abduction,66
Rajasthan,2007,Dacoity,135
Rajasthan,2007,Prep. And Assembly For Dacoity,16
Rajasthan,2007,Robbery,77
Rajasthan,2007,Burglary,7
Rajasthan,2007,Thefts,343
Rajasthan,2007,Extortion,1
Rajasthan,2007,Riots,4
Rajasthan,2007,Arson,0
Rajasthan,2007,Criminal Breach Of Trust,17
Rajasthan,2007,Cheating,52
Rajasthan,2007,Counter Feiting,10
Rajasthan,2007,Dowry Deaths,223
Rajasthan,2007,Molestation,2
Rajasthan,2007,Eve-Teasing,1
Rajasthan,2007,Cruelty By Husband Or Relative Of Husband,22
Rajasthan,2007,Other Ipc Crimes,103
Rajasthan,2008,Murder,3536
Rajasthan,2008,Attempt To Commit Murder,224
Rajasthan,2008,C.H. Not Amounting To Murder,118
Rajasthan,2008,Rape,389
Rajasthan,2008,Kidnapping And Abduction,97
Rajasthan,2008,Dacoity,86
Rajasthan,2008,Prep. And Assembly For Dacoity,50
Rajasthan,2008,Robbery,56
Rajasthan,2008,Burglary,40
Rajasthan,2008,Thefts,241
Rajasthan,2008,Extortion,51
Rajasthan,2008,Riots,40
Rajasthan,2008,Arson,10
Rajasthan,2008,Criminal Breach Of Trust,14
Rajasthan,2008,Cheating,58
Rajasthan,2008,Counter Feiting,30
Rajasthan,2008,Dowry Deaths,241
Rajasthan,2008,Molestation,4
Rajasthan,2008,Eve-Teasing,7
Rajasthan,2008,Cruelty By Husband Or Relative Of Husband,59
Rajasthan,2008,Other Ipc Crimes,120
Rajasthan,2009,Murder,3829
Rajasthan,2009,Attempt To Commit Murder,244
Rajasthan,2009,C.H. Not Amounting To Murder,98
Rajasthan,2009,Rape,427
Rajasthan,2009,Kidnapping And Abduction,121
Rajasthan,2009,Dacoity,115
Rajasthan,2009,Prep. And Assembly For Dacoity,18
Rajasthan,2009,Robbery,66
Rajasthan,2009,Burglary,1
Rajasthan,2009,Thefts,254
Rajasthan,2009,Extortion,9
Rajasthan,2009,Riots,3
Rajasthan,2009,Arson,1
Rajasthan,2009,Criminal Breach Of Trust,8
Rajasthan,2009,Cheating,93
Rajasthan,2009,Counter Feiting,30
Rajasthan,2009,Dowry Deaths,216
Rajasthan,2009,Molestation,6
Rajasthan,2009,Eve-Teasing,0
Rajasthan,2009,Cruelty By Husband Or Relative Of Husband,28
Rajasthan,2009,Other Ipc Crimes,118
Rajasthan,2010,Murder,3709
Rajasthan,2010,Attempt To Commit Murder,133
Rajasthan,2010,C.H. Not Amounting To Murder,103
Rajasthan,2010,Rape,305
Rajasthan,2010,Kidnapping And Abduction,72
Rajasthan,2010,Dacoity,122
Rajasthan,2010,Prep. And Assembly For Dacoity,20
Rajasthan,2010,Robbery,73
Rajasthan,2010,Burglary,6
Rajasthan,2010,Thefts,226
Rajasthan,2010,Extortion,5
Rajasthan,2010,Riots,12
Rajasthan,2010,Arson,1
Rajasthan,2010,Criminal Breach Of Trust,5
Rajasthan,2010,Cheating,68
Rajasthan,2010,Counter Feiting,23
Rajasthan,2010,Dowry Deaths,219
Rajasthan,2010,Molestation,10
Rajasthan,2010,Eve-Teasing,3
Rajasthan,2010,Cruelty By Husband Or Relative Of Husband,18
Rajasthan,2010,Other Ipc Crimes,152
Rajasthan,2011,Murder,3394
Rajasthan,2011,Attempt To Commit Murder,208
Rajasthan,2011,C.H. Not Amounting To Murder,118
Rajasthan,2011,Rape,288
Rajasthan,2011,Kidnapping And Abduction,103
Rajasthan,2011,Dacoity,97
Rajasthan,2011,Prep. And Assembly For Dacoity,35
Rajasthan,2011,Robbery,74
Rajasthan,2011,Burglary,26
Rajasthan,2011,Thefts,206
Rajasthan,2011,Extortion,6
Rajasthan,2011,Riots,9
Rajasthan,2011,Arson,8
Rajasthan,2011,Criminal Breach Of Trust,1
Rajasthan,2011,Cheating,69
Rajasthan,2011,Counter Feiting,25
Rajasthan,2011,Dowry Deaths,336
Rajasthan,2011,Molestation,10
Rajasthan,2011,Eve-Teasing,1
Rajasthan,2011,Cruelty By Husband Or Relative Of Husband,51
Rajasthan,2011,Other Ipc Crimes,104
Rajasthan,2012,Murder,3266
Rajasthan,2012,Attempt To Commit Murder,198
Rajasthan,2012,C.H. Not Amounting To Murder,99
Rajasthan,2012,Rape,352
Rajasthan,2012,Kidnapping And Abduction,89
Rajasthan,2012,Dacoity,91
Rajasthan,2012,Prep. And Assembly For Dacoity,44
Rajasthan,2012,Robbery,102
Rajasthan,2012,Burglary,32
Rajasthan,2012,Thefts,203
Rajasthan,2012,Extortion,27
Rajasthan,2012,Riots,32
Rajasthan,2012,Arson,9
Rajasthan,2012,Criminal Breach Of Trust,2
Rajasthan,2012,Cheating,48
Rajasthan,2012,Counter Feiting,21
Rajasthan,2012,Dowry Deaths,209
Rajasthan,2012,Molestation,8
Rajasthan,2012,Eve-Teasing,11
Rajasthan,2012,Cruelty By Husband Or Relative Of Husband,14
Rajasthan,2012,Other Ipc Crimes,99
Sikkim,2001,Murder,15
Sikkim,2001,Attempt To Commit Murder,3
Sikkim,2001,C.H. Not Amounting To Murder,7
Sikkim,2001,Rape,12
Sikkim,2001,Kidnapping And Abduction,2
Sikkim,2001,Dacoity,0
Sikkim,2001,Prep. And Assembly For Dacoity,0
Sikkim,2001,Robbery,0
Sikkim,2001,Burglary,1
Sikkim,2001,Thefts,11
Sikkim,2001,Extortion,5
Sikkim,2001,Riots,0
Sikkim,2001,Arson,0
Sikkim,2001,Criminal Breach Of Trust,1
Sikkim,2001,Cheating,7
Sikkim,2001,Counter Feiting,0
Sikkim,2001,Dowry Deaths,0
Sikkim,2001,Molestation,0
Sikkim,2001,Eve-Teasing,0
Sikkim,2001,Cruelty By Husband Or Relative Of Husband,0
Sikkim,2001,Other Ipc Crimes,13
Sikkim,2002,Murder,15
Sikkim,2002,Attempt To Commit Murder,5
Sikkim,2002,C.H. Not Amounting To Murder,6
Sikkim,2002,Rape,7
Sikkim,2002,Kidnapping And Abduction,0
Sikkim,2002,Dacoity,0
Sikkim,2002,Prep. And Assembly For Dacoity,0
Sikkim,2002,Robbery,10
Sikkim,2002,Burglary,2
Sikkim,2002,Thefts,19
Sikkim,2002,Extortion,0
Sikkim,2002,Riots,0
Sikkim,2002,Arson,0
Sikkim,2002,Criminal Breach Of Trust,0
Sikkim,2002,Cheating,2
Sikkim,2002,Counter Feiting,0
Sikkim,2002,Dowry Deaths,0
Sikkim,2002,Molestation,0
Sikkim,2002,Eve-Teasing,0
Sikkim,2002,Cruelty By Husband Or Relative Of Husband,0
Sikkim,2002,Other Ipc Crimes,7
Sikkim,2003,Murder,28
Sikkim,2003,Attempt To Commit Murder,6
Sikkim,2003,C.H. Not Amounting To Murder,0
Sikkim,2003,Rape,0
Sikkim,2003,Kidnapping And Abduction,0
Sikkim,2003,Dacoity,0
Sikkim,2003,Prep. And Assembly For Dacoity,0
Sikkim,2003,Robbery,0
Sikkim,2003,Burglary,6
Sikkim,2003,Thefts,23
Sikkim,2003,Extortion,0
Sikkim,2003,Riots,0
Sikkim,2003,Arson,0
Sikkim,2003,Criminal Breach Of Trust,0
Sikkim,2003,Cheating,1
Sikkim,2003,Counter Feiting,0
Sikkim,2003,Dowry Deaths,0
Sikkim,2003,Molestation,0
Sikkim,2003,Eve-Teasing,0
Sikkim,2003,Cruelty By Husband Or Relative Of Husband,0
Sikkim,2003,Other Ipc Crimes,16
Sikkim,2004,Murder,28
Sikkim,2004,Attempt To Commit Murder,1
Sikkim,2004,C.H. Not Amounting To Murder,11
Sikkim,2004,Rape,11
Sikkim,2004,Kidnapping And Abduction,0
Sikkim,2004,Dacoity,0
Sikkim,2004,Prep. And Assembly For Dacoity,0
Sikkim,2004,Robbery,0
Sikkim,2004,Burglary,4
Sikkim,2004,Thefts,3
Sikkim,2004,Extortion,0
Sikkim,2004,Riots,0
Sikkim,2004,Arson,0
Sikkim,2004,Criminal Breach Of Trust,0
Sikkim,2004,Cheating,0
Sikkim,2004,Counter Feiting,0
Sikkim,2004,Dowry Deaths,0
Sikkim,2004,Molestation,0
Sikkim,2004,Eve-Teasing,0
Sikkim,2004,Cruelty By Husband Or Relative Of Husband,0
Sikkim,2004,Other Ipc Crimes,5
Sikkim,2005,Murder,29
Sikkim,2005,Attempt To Commit Murder,1
Sikkim,2005,C.H. Not Amounting To Murder,11
Sikkim,2005,Rape,13
Sikkim,2005,Kidnapping And Abduction,0
Sikkim,2005,Dacoity,0
Sikkim,2005,Prep. And Assembly For Dacoity,0
Sikkim,2005,Robbery,4
Sikkim,2005,Burglary,8
Sikkim,2005,Thefts,0
Sikkim,2005,Extortion,0
Sikkim,2005,Riots,0
Sikkim,2005,Arson,1
Sikkim,2005,Criminal Breach Of Trust,0
Sikkim,2005,Cheating,0
